selling_price,year,km_driven,mileage,engine,max_power,make,model,transmission_type,seats_coupe,seats_family,seats_large,fuel_cng,fuel_diesel,fuel_electric,fuel_lpg,fuel_petrol,seller_dealer,seller_individual,seller_trustmark dealer
3.0,2016.0,5000,21.1,814.0,55.2,Hyundai,EON D Lite Plus,1,0,1,0,0,0,0,0,1,0,1,0
2.5,2011.0,74000,13.45,1086.0,62.1,Hyundai,Santro Xing GLS LPG,1,0,1,0,0,0,0,1,0,1,0,0
5.8,2016.0,31000,19.34,1198.0,76.0,Nissan,Micra XV CVT,0,0,1,0,0,0,0,0,1,1,0,0
0.8,2004.0,147000,13.4,1794.0,125.0,Toyota,Corolla Executive (HE),1,0,1,0,0,0,0,0,1,0,1,0
3.7,2012.0,68000,21.9,1396.0,88.8,Hyundai,i20 Magna Optional 1.4 CRDi,1,0,1,0,0,1,0,0,0,1,0,0
2.19,2008.0,105379,26.6,998.0,58.16,Maruti,Wagon R LXI CNG,1,0,1,0,1,0,0,0,0,1,0,0
4.6,2017.0,90000,13.7,1399.0,98.79,Chevrolet,Enjoy 1.4 LS 8,1,0,0,1,0,0,0,0,1,0,1,0
4.2,2013.0,50000,21.9,1396.0,88.8,Hyundai,i20 Magna Optional 1.4 CRDi,1,0,1,0,0,1,0,0,0,0,1,0
3.75,2010.0,115000,17.0,1497.0,118.0,Honda,City 1.5 V MT,1,0,1,0,0,0,0,0,1,0,1,0
6.75,2015.0,80000,26.0,1498.0,98.6,Honda,City i DTEC SV,1,0,1,0,0,1,0,0,0,1,0,0
1.0,2010.0,120000,17.2,1396.0,53.5,Tata,Indica DLS BSII,1,0,1,0,0,1,0,0,0,0,1,0
6.3,2014.0,80000,17.1,1591.0,121.4,Hyundai,Verna 1.6 SX VTVT (O) AT,0,0,1,0,0,0,0,0,1,0,1,0
6.25,2013.0,100000,21.43,1364.0,87.2,Toyota,Corolla Altis D-4D GL,1,0,1,0,0,1,0,0,0,1,0,0
18.0,2016.0,60000,11.36,2755.0,171.5,Toyota,Innova Crysta 2016-2020 2.8 ZX AT BSIV,0,0,1,0,0,1,0,0,0,0,1,0
5.4,2018.0,36000,18.9,1197.0,82.0,Hyundai,Grand i10 Sportz,1,0,1,0,0,0,0,0,1,1,0,0
11.5,2019.0,51000,21.38,1396.0,88.7,Hyundai,Creta 1.4 CRDi S Plus,1,0,1,0,0,1,0,0,0,1,0,0
3.35,2015.0,19000,20.71,799.0,53.26,Renault,KWID RXL,1,0,1,0,0,0,0,0,1,1,0,0
6.8,2020.0,10000,18.6,1199.0,88.76,Honda,Amaze S Petrol,1,0,1,0,0,0,0,0,1,0,1,0
6.75,2015.0,83000,26.0,1498.0,98.6,Honda,City i DTEC SV,1,0,1,0,0,1,0,0,0,1,0,0
0.62,2006.0,100000,19.7,796.0,46.3,Maruti,Alto STD,1,0,1,0,0,0,0,0,1,0,1,0
2.0,2012.0,79000,19.7,796.0,46.3,Maruti,Alto LXi BSII,1,0,1,0,0,0,0,0,1,1,0,0
3.8,2014.0,70000,14.02,2179.0,118.3,Mahindra,Xylo H4,1,0,1,0,0,1,0,0,0,1,0,0
3.0,2008.0,150000,11.57,2179.0,138.1,Tata,Safari 2005-2017 DICOR 2.2 EX 4x2,1,0,1,0,0,1,0,0,0,0,1,0
9.25,2018.0,33000,21.21,1498.0,103.2,Volkswagen,Vento 1.5 TDI Highline AT,0,0,1,0,0,1,0,0,0,1,0,0
7.87,2015.0,120000,25.1,1498.0,98.6,Honda,City i DTEC VX Option,1,0,1,0,0,1,0,0,0,0,1,0
7.0,2019.0,11000,22.0,1197.0,81.8,Maruti,Swift Dzire AMT ZXI Plus BS IV,0,0,1,0,0,0,0,0,1,1,0,0
6.95,2019.0,16780,21.01,1197.0,81.8,Maruti,Baleno Zeta,1,0,1,0,0,0,0,0,1,1,0,0
5.9,2019.0,5000,24.0,1186.0,73.97,Hyundai,Grand i10 1.2 CRDi Sportz Dual Tone,1,0,1,0,0,1,0,0,0,0,1,0
1.0,2007.0,50000,16.0,995.0,63.0,Chevrolet,Spark 1.0 E,1,0,1,0,0,0,0,0,1,0,1,0
5.0,2016.0,62156,25.8,1498.0,98.6,Honda,Amaze E i-Dtech,1,0,1,0,0,1,0,0,0,1,0,0
2.0,2012.0,220000,21.03,1461.0,65.0,Mahindra,Verito 1.5 D6 BSIV,1,0,1,0,0,1,0,0,0,0,1,0
5.95,2017.0,12000,16.95,1498.0,97.7,Nissan,Sunny XL,1,0,1,0,0,0,0,0,1,1,0,0
8.5,2018.0,30000,17.0,1591.0,121.3,Hyundai,Verna VTVT 1.6 SX,1,0,1,0,0,0,0,0,1,0,1,0
6.0,2014.0,75000,23.0,1396.0,90.0,Hyundai,i20 1.4 CRDi Sportz,1,0,1,0,0,1,0,0,0,1,0,0
4.0,2015.0,17205,20.51,998.0,67.04,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,1,0,0
1.95,2011.0,80000,19.0,998.0,67.1,Maruti,Zen Estilo VXI BSIV,1,0,1,0,0,0,0,0,1,0,1,0
2.85,2012.0,83000,18.9,998.0,67.1,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,1,0,0
3.51,2014.0,50000,20.51,998.0,67.04,Maruti,Wagon R LXI,1,0,1,0,0,0,0,0,1,0,1,0
4.8,2019.0,7395,20.3,1086.0,68.0,Hyundai,Santro Sportz BSIV,1,0,1,0,0,0,0,0,1,1,0,0
0.5,1999.0,26000,16.1,796.0,37.0,Maruti,800 Std,1,1,0,0,0,0,0,0,1,0,1,0
5.1,2018.0,10000,21.63,998.0,67.0,Maruti,Celerio X AMT ZXI BSIV,0,0,1,0,0,0,0,0,1,0,1,0
6.0,2016.0,60150,21.01,1197.0,81.8,Maruti,Baleno Delta,1,0,1,0,0,0,0,0,1,1,0,0
1.6,2007.0,120000,17.8,1399.0,68.0,Ford,Fiesta 1.4 Duratorq EXI,1,0,1,0,0,1,0,0,0,0,1,0
6.8,2017.0,50000,28.4,1248.0,74.0,Maruti,Swift ZDI,1,0,1,0,0,1,0,0,0,1,0,0
1.9,2007.0,120000,13.6,2523.0,63.0,Mahindra,Bolero DI DX 8 Seater,1,0,0,1,0,1,0,0,0,0,1,0
5.0,2014.0,40000,15.8,1499.0,110.0,Ford,Ecosport 1.5 Ti VCT MT Trend,1,0,1,0,0,0,0,0,1,0,1,0
11.56,2018.0,25000,15.4,1497.0,117.3,Honda,BRV i-VTEC V CVT,0,0,1,0,0,0,0,0,1,0,1,0
6.85,2014.0,67500,22.32,1582.0,126.32,Hyundai,Verna 1.6 SX,1,0,1,0,0,1,0,0,0,1,0,0
5.1,2017.0,35000,18.9,1197.0,81.86,Hyundai,Grand i10 1.2 Kappa Asta,1,0,1,0,0,0,0,0,1,0,1,0
35.0,2014.0,40000,15.26,2143.0,203.2,Mercedes-Benz,M-Class ML 250 CDI,0,0,1,0,0,1,0,0,0,1,0,0
5.3,2015.0,178000,25.2,1248.0,74.0,Maruti,Swift VDI BSIV,1,0,1,0,0,1,0,0,0,0,1,0
6.0,2016.0,50000,26.59,1248.0,74.0,Maruti,Swift Dzire VDI,1,0,1,0,0,1,0,0,0,0,1,0
5.4,2014.0,64000,22.54,1396.0,88.73,Hyundai,i20 Asta Option 1.4 CRDi,1,0,1,0,0,1,0,0,0,1,0,0
1.15,2005.0,90000,14.0,1061.0,64.0,Maruti,Wagon R LXI BSIII,1,0,1,0,0,0,0,0,1,0,1,0
5.0,2014.0,120000,14.8,1994.0,105.3,Chevrolet,Tavera Neo 3 LT 8 Seats BSIV,1,0,0,1,0,1,0,0,0,0,1,0
14.85,2013.0,80000,15.64,1798.0,167.62,Audi,A4 1.8 TFSI Technology Edition,0,0,1,0,0,0,0,0,1,0,1,0
3.1,2011.0,147000,19.5,1199.0,75.0,Skoda,Fabia 1.2L Diesel Classic,1,0,1,0,0,1,0,0,0,1,0,0
6.49,2014.0,99000,25.1,1498.0,98.6,Honda,City i DTEC VX,1,0,1,0,0,1,0,0,0,1,0,0
3.6,2012.0,100000,22.32,1582.0,126.3,Hyundai,Verna 1.6 CRDI,1,0,1,0,0,1,0,0,0,0,1,0
6.6,2018.0,52300,26.59,1248.0,74.0,Maruti,Swift Dzire VDI,1,0,1,0,0,1,0,0,0,1,0,0
4.61,2015.0,23121,23.1,998.0,67.04,Maruti,Celerio ZXI AT,0,0,1,0,0,0,0,0,1,1,0,0
4.2,2013.0,52438,16.9,1497.0,100.0,Honda,City 2017-2020 VTEC,1,0,1,0,0,0,0,0,1,1,0,0
3.71,2017.0,27265,23.95,998.0,67.1,Maruti,Alto K10 VXI AGS Optional,0,0,1,0,0,0,0,0,1,1,0,0
5.25,2017.0,120000,19.0,1197.0,85.8,Maruti,Swift Dzire Tour S,1,0,1,0,1,0,0,0,0,0,1,0
4.5,2018.0,2000,20.51,998.0,67.06,Maruti,Wagon R VXI with ABS,1,0,1,0,0,0,0,0,1,1,0,0
2.49,2009.0,38000,17.5,1197.0,85.8,Maruti,Swift Dzire 1.2 Lxi BSIV,1,0,1,0,0,0,0,0,1,0,1,0
3.12,2017.0,23701,24.7,796.0,47.3,Maruti,Alto 800 LXI,1,0,1,0,0,0,0,0,1,1,0,0
8.32,2018.0,53861,23.0,1396.0,90.0,Hyundai,i20 1.4 Asta CRDi with AVN,1,0,1,0,0,1,0,0,0,1,0,0
2.5,2008.0,85753,18.1,1493.0,110.0,Hyundai,Verna CRDi SX ABS,1,0,1,0,0,1,0,0,0,1,0,0
2.1,2011.0,35000,17.0,1405.0,70.0,Tata,Indigo LS,1,0,1,0,0,1,0,0,0,0,1,0
3.25,2011.0,70396,19.5,1199.0,75.0,Skoda,Fabia 1.2L Diesel Classic,1,0,1,0,0,1,0,0,0,1,0,0
5.78,2017.0,31734,18.9,1197.0,81.86,Hyundai,Grand i10 1.2 Kappa Asta,1,0,1,0,0,0,0,0,1,1,0,0
4.75,2015.0,70000,28.09,1248.0,88.5,Maruti,Ciaz VDI SHVS,1,0,1,0,0,1,0,0,0,0,1,0
7.45,2018.0,42000,21.64,1461.0,84.8,Nissan,Sunny Diesel XV,1,0,1,0,0,1,0,0,0,1,0,0
3.99,2013.0,58000,24.0,1120.0,70.0,Hyundai,Grand i10 CRDi Magna,1,0,1,0,0,1,0,0,0,1,0,0
11.5,2017.0,41275,13.0,1591.0,121.3,Hyundai,Creta 1.6 VTVT AT SX Plus,0,0,1,0,0,0,0,0,1,1,0,0
5.5,2020.0,4500,21.7,998.0,67.0,Maruti,S-Presso VXI Plus,1,0,1,0,0,0,0,0,1,0,1,0
9.0,2020.0,35000,14.95,2489.0,93.7,Mahindra,Xylo D4,1,0,1,0,0,1,0,0,0,0,1,0
5.0,2017.0,35000,20.14,1197.0,81.86,Hyundai,Xcent 1.2 VTVT S,1,0,1,0,0,0,0,0,1,0,1,0
8.0,2013.0,160000,11.18,2696.0,184.0,Mahindra,Ssangyong Rexton RX7,0,0,1,0,0,1,0,0,0,0,1,0
10.42,2019.0,19000,17.8,1496.0,105.5,Toyota,Yaris J Optional CVT BSIV,0,0,1,0,0,0,0,0,1,1,0,0
5.5,2014.0,56000,20.14,1498.0,88.5,Volkswagen,CrossPolo 1.5 TDI,1,0,1,0,0,1,0,0,0,1,0,0
2.3,2011.0,50000,20.92,998.0,67.1,Maruti,Alto K10 2010-2014 VXI,1,0,1,0,0,0,0,0,1,0,1,0
3.7,2018.0,29000,23.01,999.0,67.0,Renault,KWID 1.0 RXT Optional,1,0,1,0,0,0,0,0,1,1,0,0
4.15,2013.0,113566,22.07,1199.0,73.9,Volkswagen,Polo Diesel Highline 1.2L,1,0,1,0,0,1,0,0,0,1,0,0
10.8,2019.0,12000,25.6,1498.0,97.9,Honda,City i-DTEC SV,1,0,1,0,0,1,0,0,0,1,0,0
34.0,2018.0,9000,12.9,2755.0,174.5,Toyota,Fortuner 2016-2021 2.8 2WD AT BSIV,0,0,1,0,0,1,0,0,0,1,0,0
3.75,2015.0,38700,18.9,998.0,67.1,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,1,0,0
3.85,2012.0,92000,22.07,1199.0,73.9,Volkswagen,Polo Diesel Comfortline 1.2L,1,0,1,0,0,1,0,0,0,1,0,0
9.2,2019.0,10700,17.0,1198.0,108.5,Tata,Nexon 1.2 Revotron XZ Plus,1,0,1,0,0,0,0,0,1,0,1,0
6.75,2015.0,84000,17.4,1497.0,117.3,Honda,City i VTEC SV,1,0,1,0,0,0,0,0,1,1,0,0
1.23,2008.0,110000,19.09,1396.0,69.0,Tata,Indigo LX (TDI) BS III,1,0,1,0,0,1,0,0,0,0,1,0
2.9,2012.0,72422,15.37,1196.0,73.0,Maruti,Eeco 7 Seater Standard BSIV,1,0,1,0,0,0,0,0,1,1,0,0
8.0,2013.0,126000,12.99,2494.0,100.0,Toyota,Innova 2.5 VX (Diesel) 8 Seater,1,0,0,1,0,1,0,0,0,0,1,0
16.0,2018.0,23000,15.1,2179.0,155.0,Mahindra,XUV500 W11 Option AWD,1,0,1,0,0,1,0,0,0,0,1,0
1.0,2007.0,60235,19.7,796.0,46.3,Maruti,Alto LXi,1,0,1,0,0,0,0,0,1,1,0,0
2.4,2011.0,60069,19.0,998.0,67.1,Maruti,Zen Estilo LXI BS IV,1,0,1,0,0,0,0,0,1,1,0,0
4.6,2009.0,77000,9.8,2354.0,180.0,Honda,New Accord 2008-2011 2.4 Inspire A/T,0,0,1,0,0,0,0,0,1,1,0,0
2.8,2010.0,110000,19.3,1248.0,73.9,Maruti,Swift Dzire LDi,1,0,1,0,0,1,0,0,0,0,1,0
5.6,2011.0,76325,12.8,2494.0,102.0,Toyota,Innova 2.5 G4 Diesel 7-seater,1,0,1,0,0,1,0,0,0,1,0,0
2.3,2010.0,110000,16.1,1476.3274007038713,5.0,Maruti,Swift 1.3 VXi,1,0,1,0,0,0,0,0,1,0,1,0
2.9,2012.0,32000,19.81,1086.0,68.05,Hyundai,i10 Era,1,0,1,0,0,0,0,0,1,1,0,0
8.25,2018.0,105000,24.3,1248.0,88.5,Maruti,Vitara Brezza VDi,1,0,1,0,0,1,0,0,0,1,0,0
1.5,2011.0,52000,16.0,995.0,60.0,Chevrolet,Spark 1.0 PS LPG,1,0,1,0,0,0,0,1,0,1,0,0
13.99,2015.0,99000,19.3,1968.0,141.0,Skoda,Octavia Elegance 2.0 TDI AT,0,0,1,0,0,1,0,0,0,1,0,0
2.19,2009.0,48001,18.9,998.0,67.1,Maruti,Wagon R LXI,1,0,1,0,0,0,0,0,1,1,0,0
4.25,2017.0,50000,24.0,1186.0,73.97,Hyundai,Grand i10 1.2 CRDi Magna,1,0,1,0,0,1,0,0,0,0,1,0
33.0,2016.0,16000,17.68,1968.0,174.33,Audi,A6 35 TDI Technology,0,0,1,0,0,1,0,0,0,1,0,0
9.0,2017.0,35000,21.5,1497.0,108.5,Tata,Nexon 1.5 Revotorq XZ Plus,1,0,1,0,0,1,0,0,0,0,1,0
5.85,2016.0,50000,18.6,1197.0,81.83,Hyundai,i20 Sportz 1.2,1,0,1,0,0,0,0,0,1,0,1,0
6.1,2016.0,70000,22.54,1396.0,88.73,Hyundai,i20 Asta 1.4 CRDi,1,0,1,0,0,1,0,0,0,0,1,0
24.0,2014.0,135000,15.26,2143.0,203.2,Mercedes-Benz,M-Class ML 250 CDI,0,0,1,0,0,1,0,0,0,0,1,0
2.15,2013.0,76000,21.1,814.0,55.2,Hyundai,EON D Lite,1,0,1,0,0,0,0,0,1,1,0,0
0.6,2006.0,40000,16.1,796.0,37.0,Maruti,800 AC BSII,1,1,0,0,0,0,0,0,1,0,1,0
2.5,2013.0,35000,18.9,998.0,67.1,Maruti,Wagon R LX Minor,1,0,1,0,0,0,0,0,1,0,1,0
4.95,2015.0,40569,18.7,1199.0,88.7,Honda,Jazz 1.2 E i VTEC,1,0,1,0,0,0,0,0,1,1,0,0
1.8,2013.0,110000,22.3,1248.0,74.0,Tata,Indica Vista Quadrajet LS,1,0,1,0,0,1,0,0,0,0,1,0
8.0,2019.0,90000,15.4,2523.0,75.0,Mahindra,Scorpio S3 9 Seater BSIV,1,0,1,0,0,1,0,0,0,0,1,0
10.5,2016.0,110000,17.01,1582.0,126.2,Hyundai,Creta 1.6 CRDi AT SX Plus,0,0,1,0,0,1,0,0,0,0,1,0
7.3,2017.0,60881,27.39,1248.0,74.0,Maruti,Baleno Alpha 1.3,1,0,1,0,0,1,0,0,0,1,0,0
3.1,2016.0,32736,23.01,999.0,67.0,Renault,KWID 1.0 RXT 02 Anniversary Edition,1,0,1,0,0,0,0,0,1,1,0,0
3.1,2010.0,75000,16.1,1476.3274007038713,5.0,Maruti,Swift 1.3 VXI ABS,1,0,1,0,0,0,0,0,1,1,0,0
2.95,2012.0,72500,20.5,1598.0,103.5,Skoda,Rapid 1.6 TDI Ambition,1,0,1,0,0,1,0,0,0,1,0,0
4.0,2013.0,275000,22.9,1248.0,74.0,Maruti,Swift VDI,1,0,1,0,0,1,0,0,0,0,1,0
6.75,2014.0,35001,17.4,1497.0,117.3,Honda,City i VTEC SV,1,0,1,0,0,0,0,0,1,0,0,1
3.5,2016.0,15000,15.37,1196.0,73.0,Maruti,Eeco 5 Seater AC BSIV,1,0,1,0,0,0,0,0,1,0,1,0
3.6,2018.0,59000,15.37,1196.0,73.0,Maruti,Eeco 7 Seater Standard BSIV,1,0,1,0,0,0,0,0,1,0,1,0
3.0,2014.0,151315,24.0,1120.0,70.0,Hyundai,Grand i10 CRDi Sportz,1,0,1,0,0,1,0,0,0,1,0,0
8.41,2017.0,61000,24.3,1248.0,88.5,Maruti,Vitara Brezza ZDi,1,0,1,0,0,1,0,0,0,1,0,0
15.0,2011.0,38000,16.55,1968.0,140.0,Audi,A4 2.0 TDI Multitronic,0,0,1,0,0,1,0,0,0,1,0,0
1.5,2008.0,80000,20.36,1197.0,78.9,Hyundai,i10 Magna,1,0,1,0,0,0,0,0,1,0,1,0
0.45,2012.0,40000,26.0,624.0,35.0,Tata,Nano Lx BSIII,1,1,0,0,0,0,0,0,1,0,1,0
3.75,2010.0,56000,20.36,1197.0,78.9,Hyundai,i10 Sportz 1.2,1,0,1,0,0,0,0,0,1,1,0,0
3.5,2017.0,60000,23.01,999.0,67.0,Renault,KWID Climber 1.0 MT,1,0,1,0,0,0,0,0,1,0,1,0
1.8,2013.0,180000,22.74,796.0,47.3,Maruti,Alto 800 LXI,1,0,1,0,0,0,0,0,1,0,1,0
3.85,2010.0,49011,17.0,1197.0,80.0,Hyundai,i20 1.2 Asta,1,0,1,0,0,0,0,0,1,1,0,0
8.8,2018.0,80000,18.49,1493.0,100.0,Mahindra,TUV 300 T8,1,0,1,0,0,1,0,0,0,0,1,0
4.5,2014.0,48000,20.0,1399.0,68.05,Ford,Figo Diesel EXI,1,0,1,0,0,1,0,0,0,1,0,0
3.9,2012.0,68000,22.9,1248.0,74.0,Maruti,Swift VDI,1,0,1,0,0,1,0,0,0,1,0,0
5.0,2016.0,70000,23.2,1248.0,73.94,Maruti,Ritz LDi,1,0,1,0,0,1,0,0,0,0,1,0
2.5,2015.0,105610,22.74,796.0,47.3,Maruti,Alto 800 LXI,1,0,1,0,0,0,0,0,1,1,0,0
6.5,2017.0,70000,16.5,1493.0,70.0,Mahindra,Bolero Power Plus SLE,1,0,1,0,0,1,0,0,0,0,1,0
1.78,2009.0,113343,18.9,1061.0,67.0,Maruti,Wagon R LXI Minor,1,0,1,0,0,0,0,0,1,1,0,0
8.5,2009.0,64495,16.07,1995.0,181.0,BMW,3 Series 320d Highline,0,0,1,0,0,1,0,0,0,1,0,0
2.65,2010.0,95000,17.8,1399.0,5.0,Ford,Fiesta 1.4 SXi TDCi,1,0,1,0,0,1,0,0,0,1,0,0
4.5,2013.0,50001,21.8,1461.0,78.0,Renault,Fluence Diesel E4,1,0,1,0,0,1,0,0,0,1,0,0
3.35,2014.0,49000,23.1,998.0,67.04,Maruti,Celerio VXI AT,0,0,1,0,0,0,0,0,1,1,0,0
6.45,2016.0,63669,18.6,1197.0,81.83,Hyundai,i20 1.2 Asta,1,0,1,0,0,0,0,0,1,0,0,1
3.5,2010.0,199900,13.6,2523.0,63.0,Mahindra,Bolero SLX,1,0,1,0,0,1,0,0,0,0,1,0
2.5,2015.0,120000,19.09,1405.0,69.01,Tata,Indigo LX (TDI) BS-III,1,0,1,0,0,1,0,0,0,0,1,0
10.8,2011.0,103000,12.4,1998.0,132.0,Toyota,Innova VX CNG,1,0,0,1,1,0,0,0,0,1,0,0
3.2,2013.0,60000,19.4,1198.0,86.8,Honda,Brio S MT,1,0,1,0,0,0,0,0,1,0,1,0
8.75,2017.0,38860,16.55,2498.0,105.0,Mahindra,Thar CRDe AC,1,0,1,0,0,1,0,0,0,1,0,0
7.75,2018.0,8000,18.6,1197.0,81.83,Hyundai,i20 1.2 Asta,1,0,1,0,0,0,0,0,1,1,0,0
7.25,2018.0,6500,21.21,1197.0,81.8,Maruti,Swift Dzire AMT VXI,0,0,1,0,0,0,0,0,1,0,1,0
3.0,2014.0,90000,18.9,1197.0,82.0,Hyundai,Grand i10 Magna,1,0,1,0,0,0,0,0,1,0,1,0
5.4,2018.0,68000,24.7,1498.0,98.63,Honda,Amaze E Diesel,1,0,1,0,0,1,0,0,0,1,0,0
5.25,2019.0,31000,18.16,1196.0,86.8,Ford,Figo 1.2P Titanium Plus MT,1,0,1,0,0,0,0,0,1,0,1,0
5.65,2016.0,84000,18.2,1199.0,88.7,Honda,Jazz VX,1,0,1,0,0,0,0,0,1,1,0,0
4.5,2015.0,40000,17.57,1193.0,88.7,Tata,Zest Revotron 1.2T XMS,1,0,1,0,0,0,0,0,1,0,1,0
7.25,2017.0,60852,19.3,1248.0,73.9,Maruti,Swift Dzire VDi,1,0,1,0,0,1,0,0,0,1,0,0
4.5,2012.0,76800,22.32,1582.0,126.3,Hyundai,Verna 1.6 CRDi EX MT,1,0,1,0,0,1,0,0,0,1,0,0
5.12,2015.0,29751,18.9,1197.0,82.0,Hyundai,Grand i10 Asta,1,0,1,0,0,0,0,0,1,1,0,0
4.5,2019.0,40000,21.79,998.0,67.05,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,0,1,0
20.0,2014.0,21800,15.6,1598.0,120.7,Mini,Cooper Hatch,0,0,1,0,0,0,0,0,1,1,0,0
10.25,2017.0,48001,21.38,1396.0,88.7,Hyundai,Creta 1.4 CRDi S Plus,1,0,1,0,0,1,0,0,0,1,0,0
5.45,2017.0,55000,25.2,1248.0,74.0,Maruti,Swift ZDI BSIV,1,0,1,0,0,1,0,0,0,0,1,0
2.75,2010.0,68176,20.0,1399.0,68.05,Ford,Figo Diesel Titanium,1,0,1,0,0,1,0,0,0,1,0,0
4.5,2020.0,2000,21.7,998.0,67.0,Maruti,S-Presso VXI Plus,1,0,1,0,0,0,0,0,1,0,1,0
12.0,2019.0,40000,19.39,1461.0,108.0,Nissan,Kicks XV Premium Option D Dual Tone,1,0,1,0,0,1,0,0,0,0,1,0
5.0,2016.0,40000,18.6,1197.0,81.83,Hyundai,i20 Sportz Option 1.2,1,0,1,0,0,0,0,0,1,0,1,0
2.8,2010.0,51060,20.0,1399.0,68.0,Ford,Figo Diesel Titanium,1,0,1,0,0,1,0,0,0,1,0,0
11.0,2018.0,20000,19.67,1582.0,126.2,Hyundai,Creta 1.6 CRDi SX,1,0,1,0,0,1,0,0,0,0,1,0
6.25,2015.0,159000,19.01,1461.0,108.45,Renault,Duster 110PS Diesel RxZ,1,0,1,0,0,1,0,0,0,0,1,0
9.75,2019.0,32000,18.69,1462.0,103.0,Maruti,Ertiga ZXI AT Petrol,0,0,1,0,0,0,0,0,1,1,0,0
4.0,2016.0,10000,20.51,998.0,67.04,Maruti,Wagon R VXI,1,0,1,0,0,0,0,0,1,0,1,0
15.0,2017.0,54000,17.1,1956.0,170.0,Jeep,Compass 2.0 Longitude BSIV,1,0,1,0,0,1,0,0,0,0,1,0
3.8,2015.0,110000,24.0,1120.0,70.0,Hyundai,Grand i10 CRDi Sportz,1,0,1,0,0,1,0,0,0,0,1,0
9.9,2018.0,37000,17.01,1591.0,121.3,Hyundai,Verna 1.6 SX VTVT,1,0,1,0,0,0,0,0,1,1,0,0
2.6,2016.0,54701,23.01,999.0,67.0,Renault,KWID 1.0 RXT Optional,1,0,1,0,0,0,0,0,1,1,0,0
1.35,2010.0,70000,19.7,796.0,46.3,Maruti,Alto LXi,1,0,1,0,0,0,0,0,1,0,1,0
4.0,2017.0,40000,17.57,1193.0,88.7,Tata,Zest Revotron 1.2 XT,1,0,1,0,0,0,0,0,1,0,1,0
6.0,2012.0,87500,15.1,2179.0,140.0,Mahindra,XUV500 W8 2WD,1,0,1,0,0,1,0,0,0,0,1,0
8.0,2018.0,70000,28.4,1248.0,74.02,Maruti,Swift Dzire AMT ZDI Plus,0,0,1,0,0,1,0,0,0,0,1,0
5.5,2014.0,49000,19.01,1461.0,108.45,Renault,Duster 110PS Diesel RxZ Pack,1,0,1,0,0,1,0,0,0,0,1,0
7.6,2017.0,70000,25.5,1498.0,98.6,Honda,WR-V i-DTEC VX,1,0,1,0,0,1,0,0,0,0,1,0
3.99,2011.0,111000,23.0,1396.0,90.0,Hyundai,i20 Sportz Diesel,1,0,1,0,0,1,0,0,0,1,0,0
1.9,2012.0,80000,20.3,998.0,68.05,Hyundai,EON 1.0 Era Plus,1,0,1,0,0,0,0,0,1,1,0,0
3.25,2015.0,72980,23.2,1248.0,73.94,Maruti,Ritz LDi,1,0,1,0,0,1,0,0,0,1,0,0
3.0,2009.0,11638,20.35,1197.0,81.86,Hyundai,i20 Magna,1,0,1,0,0,0,0,0,1,1,0,0
5.0,2019.0,9605,20.52,1197.0,81.8,Maruti,Wagon R VXI 1.2,1,0,1,0,0,0,0,0,1,1,0,0
3.45,2016.0,58000,23.01,999.0,67.0,Renault,KWID 1.0 RXT Optional,1,0,1,0,0,0,0,0,1,1,0,0
4.5,2018.0,22000,18.15,1198.0,82.0,Mahindra,KUV100 NXT G80 K2 Plus,1,0,1,0,0,0,0,0,1,0,1,0
9.5,2020.0,20000,17.3,1497.0,121.0,Mahindra,Marazzo M2,1,0,1,0,0,1,0,0,0,0,1,0
9.98,2018.0,70000,22.1,1396.0,88.7,Hyundai,Creta 1.4 E Plus,1,0,1,0,0,1,0,0,0,0,1,0
8.9,2020.0,30000,19.56,1197.0,81.8,Maruti,Baleno Alpha CVT,0,0,1,0,0,0,0,0,1,0,1,0
29.9,2019.0,23000,15.17,1968.0,181.0,Audi,Q3 35 TDI Quattro Technology,0,0,1,0,0,1,0,0,0,1,0,0
4.1,2015.0,60000,19.4,1198.0,86.8,Honda,Brio S MT,1,0,1,0,0,0,0,0,1,0,1,0
3.5,2016.0,146000,18.78,1198.0,74.0,Volkswagen,Polo 1.2 MPI Trendline,1,0,1,0,0,0,0,0,1,0,1,0
5.8,2017.0,40000,24.29,1498.0,99.0,Ford,Figo 1.5 Sports Edition MT,1,0,1,0,0,1,0,0,0,0,1,0
5.5,2016.0,30000,18.9,1197.0,82.0,Hyundai,Grand i10 Asta Option,1,0,1,0,0,0,0,0,1,0,1,0
13.0,2018.0,30000,17.8,1496.0,105.5,Toyota,Yaris VX CVT BSIV,0,0,1,0,0,0,0,0,1,0,1,0
10.9,2017.0,28000,17.0,1591.0,121.3,Hyundai,Verna VTVT 1.6 AT SX Option,0,0,1,0,0,0,0,0,1,1,0,0
1.25,2007.0,75000,18.2,998.0,67.1,Maruti,Zen Estilo LXI BSIII,1,0,1,0,0,0,0,0,1,1,0,0
2.1,2006.0,92300,15.3,1596.0,5.0,Ford,Fiesta 1.6 SXI Duratec,1,0,1,0,0,0,0,0,1,1,0,0
